TIMESTAMP,RECORD,Solar,Precipitation,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,WindSpeed,WindDirection
6/7/2024 5:15,3145,3,0,12.6,0.96,97.2,0.661,1.64,67.3
6/7/2024 5:30,3146,7,0,12.4,0.97,97.2,0.673,1.96,66
6/7/2024 5:45,3147,19,0,12.7,0.98,97.2,0.663,2.39,55.1
6/7/2024 6:00,3148,31,0,12.9,0.99,97.2,0.664,2.65,62.4
6/7/2024 6:15,3149,31,0,12.7,0.98,97.2,0.671,2.28,59.3
6/7/2024 6:30,3150,50,0,12.8,0.99,97.2,0.671,2.12,58.8
6/7/2024 6:45,3151,77,0,13.2,1.01,97.2,0.664,1.71,57.9
6/7/2024 7:00,3152,116,0,14,1.05,97.2,0.653,1.7,46.9
6/7/2024 7:15,3153,156,0,15.1,1.08,97.2,0.632,2.29,45.1
6/7/2024 7:30,3154,186,0,16.1,1.13,97.3,0.618,2.55,51.1
6/7/2024 7:45,3155,210,0,16.7,1.1,97.3,0.579,3.18,61.7
6/7/2024 8:00,3156,262,0,17.4,1.1,97.3,0.557,3.64,69.3
6/7/2024 8:15,3157,271,0,17.9,1.11,97.3,0.537,3.4,69.7
6/7/2024 8:30,3158,281,0,18.4,1.08,97.3,0.509,4.03,71.9
6/7/2024 8:45,3159,267,0,18.5,1.05,97.3,0.492,4.21,71.7
6/7/2024 9:00,3160,339,0,19.2,1.06,97.3,0.478,4.21,70.5
6/7/2024 9:15,3161,404,0,19.9,1.07,97.3,0.465,3.91,70.8
6/7/2024 9:30,3162,437,0,20.4,1.1,97.3,0.46,3.54,69
6/7/2024 9:45,3163,472,0,21.1,1.06,97.2,0.422,3.58,75.6
6/7/2024 10:00,3164,505,0,21.6,1.05,97.2,0.409,3.64,68.2
6/7/2024 10:15,3165,527,0,21.9,1.05,97.2,0.398,3.77,67.3
6/7/2024 10:30,3166,566,0,22.3,1.04,97.2,0.385,3.61,70.9
6/7/2024 10:45,3167,599,0,22.8,1.06,97.2,0.378,3.27,63.4
6/7/2024 11:00,3168,628,0,23.1,1.07,97.2,0.376,3.35,60.5
6/7/2024 11:15,3169,655,0,23.5,1.06,97.2,0.365,3.5,56.1
6/7/2024 11:30,3170,681,0,23.7,1.04,97.2,0.357,3.27,61.8
6/7/2024 11:45,3171,705,0,24,1.05,97.2,0.356,2.8,57.1
6/7/2024 12:00,3172,726,0,24.2,1.06,97.2,0.349,2.81,50.6
6/7/2024 12:15,3173,744,0,24.7,1.07,97.2,0.346,2.58,56.3
6/7/2024 12:30,3174,761,0,24.9,1,97.2,0.32,2.56,48.4
6/7/2024 12:45,3175,776,0,25,0.95,97.2,0.301,2.25,60.8
6/7/2024 13:00,3176,785,0,25.2,0.95,97.2,0.298,2.02,66.2
6/7/2024 13:15,3177,792,0,25.5,0.93,97.2,0.284,2.18,71.7
6/7/2024 13:30,3178,796,0,25.7,0.94,97.2,0.283,2.21,67.3
6/7/2024 13:45,3179,795,0,26,0.92,97.1,0.272,1.86,70.3
6/7/2024 14:00,3180,793,0,26.2,0.98,97.1,0.289,1.81,58.1
6/7/2024 14:15,3181,788,0,26.4,0.96,97.1,0.278,2,58
6/7/2024 14:30,3182,780,0,26.6,0.94,97.1,0.269,1.85,53.9
6/7/2024 14:45,3183,766,0,26.7,0.96,97.1,0.275,1.87,50.2
6/7/2024 15:00,3184,750,0,27,0.98,97.1,0.278,1.73,40.3
6/7/2024 15:15,3185,732,0,27,1.02,97,0.284,1.99,62
6/7/2024 15:30,3186,718,0,27.5,1.01,97,0.276,1.78,45.1
6/7/2024 15:45,3187,689,0,27.4,0.98,97,0.271,2.02,71.4
6/7/2024 16:00,3188,663,0,27.8,1,97,0.269,2.01,65.2
6/7/2024 16:15,3189,637,0,27.9,0.98,97,0.262,2,53.5
6/7/2024 16:30,3190,607,0,27.8,0.95,96.9,0.256,1.8,61
6/7/2024 16:45,3191,577,0,28.2,0.96,96.9,0.253,1.9,33.1
6/7/2024 17:00,3192,545,0,28.2,0.95,96.9,0.249,1.88,46.2
6/7/2024 17:15,3193,512,0,28.1,0.94,96.9,0.247,1.87,52.1
6/7/2024 17:30,3194,475,0,28.2,0.96,96.9,0.251,1.94,54.2
6/7/2024 17:45,3195,437,0,28,0.95,96.9,0.251,2,61.1
6/7/2024 18:00,3196,400,0,27.9,0.96,96.9,0.257,1.95,62.6
6/7/2024 18:15,3197,362,0,27.9,1.02,96.9,0.273,2.22,58.1
6/7/2024 18:30,3198,322,0,27.8,1.05,96.8,0.282,1.81,57.8
6/7/2024 18:45,3199,284,0,27.8,1.03,96.8,0.277,1.95,56
6/7/2024 19:00,3200,247,0,27.5,1.03,96.8,0.279,2.05,65.1
6/7/2024 19:15,3201,210,0,27.1,1.07,96.8,0.297,1.77,60.6
6/7/2024 19:30,3202,174,0,26.6,1.19,96.8,0.341,1.54,60.6
6/7/2024 19:45,3203,141,0,26.2,1.23,96.8,0.361,1.48,61.6
6/7/2024 20:00,3204,109,0,25.5,1.27,96.8,0.391,1.5,62.6
6/7/2024 20:15,3205,80,0,24.7,1.3,96.8,0.418,1.42,63.8
6/7/2024 20:30,3206,54,0,24.2,1.23,96.8,0.409,1.39,65.8
6/7/2024 20:45,3207,32,0,23.8,1.14,96.8,0.387,1.75,73.6
6/7/2024 21:00,3208,12,0,23.2,1.11,96.8,0.394,1.72,76.2
6/7/2024 21:15,3209,3,0,22.5,1.1,96.8,0.401,1.62,75.2
6/7/2024 21:30,3210,0,0,22.3,1.07,96.8,0.399,1.38,78.6
6/7/2024 21:45,3211,0,0,20.4,1.07,96.8,0.444,1.53,94.1
6/7/2024 22:00,3212,0,0,19.3,1.04,96.8,0.464,1.64,96.5
6/7/2024 22:15,3213,0,0,19.1,1.01,96.8,0.457,2.12,100.8
6/7/2024 22:30,3214,0,0,18.4,0.98,96.8,0.463,2.39,102.7
6/7/2024 22:45,3215,0,0,17.4,1.02,96.8,0.512,2.75,103.5
6/7/2024 23:00,3216,0,0,16.7,1.03,96.8,0.539,2.53,104.9
6/7/2024 23:15,3217,0,0,17.1,0.98,96.8,0.506,2.59,103
6/7/2024 23:30,3218,0,0,16.6,0.97,96.8,0.514,2.7,104.9
6/7/2024 23:45,3219,0,0,16.7,0.94,96.8,0.499,2.36,102.5
6/8/2024 0:00,3220,0,0,16.2,0.94,96.8,0.508,2.93,101.5
6/8/2024 0:15,3221,0,0,15.1,0.96,96.9,0.561,3.03,94.4
6/8/2024 0:30,3222,0,0,14.4,0.98,96.9,0.599,2.51,66.9
6/8/2024 0:45,3223,0,0,15.7,0.94,96.9,0.532,2.24,70.9
6/8/2024 1:00,3224,0,0,15.1,0.95,96.9,0.555,2.04,66.4
6/8/2024 1:15,3225,0,0,15.3,0.94,96.9,0.539,1.93,68.7
6/8/2024 1:30,3226,0,0,14.6,0.95,96.9,0.569,1.9,68
6/8/2024 1:45,3227,0,0,14.1,0.95,96.9,0.594,2.09,66.6
6/8/2024 2:00,3228,0,0,14.1,0.93,96.9,0.58,2.67,68.5
6/8/2024 2:15,3229,0,0,14.4,0.92,96.9,0.559,3.34,72.2
6/8/2024 2:30,3230,0,0,14,0.92,96.9,0.571,3.18,71.5
6/8/2024 2:45,3231,0,0,13.8,0.92,96.9,0.585,3.41,74.9
6/8/2024 3:00,3232,0,0,13.2,0.95,96.9,0.627,2.81,71.2
6/8/2024 3:15,3233,0,0,12.9,0.96,96.9,0.648,2.67,74
6/8/2024 3:30,3234,0,0,12.5,0.94,96.9,0.648,2.68,81.2
6/8/2024 3:45,3235,0,0,11.9,0.91,96.9,0.652,2.33,72.8
6/8/2024 4:00,3236,0,0,11.9,0.91,96.9,0.652,2.08,72.2
6/8/2024 4:15,3237,0,0,11.6,0.9,96.9,0.66,2.16,75.7
6/8/2024 4:30,3238,0,0,11.6,0.89,96.9,0.653,2.87,75.5
6/8/2024 4:45,3239,0,0,11.2,0.88,97,0.663,2.98,79.9
6/8/2024 5:00,3240,0,0,10.8,0.88,97,0.674,2.95,87.4
6/8/2024 5:15,3241,1,0,10.7,0.88,97,0.684,3.24,85.6
6/8/2024 5:30,3242,5,0,11,0.87,97,0.669,3.11,79.6
6/8/2024 5:45,3243,17,0,11.1,0.88,97,0.669,3.18,84.3
6/8/2024 6:00,3244,32,0,11.6,0.89,97,0.651,3.03,86.2
6/8/2024 6:15,3245,47,0,11.5,0.9,97,0.667,2.61,89
6/8/2024 6:30,3246,66,0,11.8,0.92,97,0.668,2.4,93.4
6/8/2024 6:45,3247,86,0,12.3,0.96,97,0.674,1.96,104.1
6/8/2024 7:00,3248,53,0,13.4,0.98,97,0.637,2.16,104.1
6/8/2024 7:15,3249,81,0,14.3,1.01,97,0.621,1.92,88.9
6/8/2024 7:30,3250,169,0,14.7,1.1,97,0.66,1.64,66.8
6/8/2024 7:45,3251,201,0,15.6,1.08,97,0.612,1.88,77.5
6/8/2024 8:00,3252,235,0,16.1,1.07,97,0.584,2.79,84.6
6/8/2024 8:15,3253,270,0,16.9,1.1,97,0.569,2.43,69.5
6/8/2024 8:30,3254,306,0,17.6,1.11,97,0.554,2.43,67.7
6/8/2024 8:45,3255,342,0,18.4,1.05,97,0.5,2.69,70.5
6/8/2024 9:00,3256,378,0,18.9,1.03,97,0.476,3.08,63.5
6/8/2024 9:15,3257,414,0,19.4,1.07,97,0.477,3.06,68.4
6/8/2024 9:30,3258,450,0,20,1.07,97,0.457,3.11,78.8
6/8/2024 9:45,3259,482,0,20.7,1.11,97,0.451,3.15,77.5
6/8/2024 10:00,3260,520,0,21.4,1.16,97,0.455,2.7,66.2
6/8/2024 10:15,3261,549,0,21.8,1.17,97,0.448,2.87,63
6/8/2024 10:30,3262,584,0,22.5,1.18,97,0.433,2.68,70.7
6/8/2024 10:45,3263,613,0,23.1,1.15,97,0.406,2.66,79.6
6/8/2024 11:00,3264,642,0,23.8,1.14,97,0.383,2.6,88.6
6/8/2024 11:15,3265,670,0,24.6,1.16,97,0.375,2.27,86.4
6/8/2024 11:30,3266,696,0,24.9,1.13,97,0.36,2.36,84.8
6/8/2024 11:45,3267,708,0,25.1,1.17,97,0.366,1.92,70.8
6/8/2024 12:00,3268,742,0,25.8,1.17,97,0.352,1.86,54.1
6/8/2024 12:15,3269,764,0,26.2,1.14,97,0.337,2.05,29.7
6/8/2024 12:30,3270,788,0,26.6,1.14,97,0.328,1.74,47.8
6/8/2024 12:45,3271,761,0,26.8,1.08,97,0.306,1.81,46.2
6/8/2024 13:00,3272,788,0,27.1,1.07,97,0.298,1.69,49.8
6/8/2024 13:15,3273,822,0,27.3,1.05,97,0.287,1.71,53.6
6/8/2024 13:30,3274,815,0,27.8,1.04,97,0.281,2.21,27
6/8/2024 13:45,3275,813,0,28.4,1.03,97,0.267,2.15,6
6/8/2024 14:00,3276,778,0,28.3,0.95,97,0.245,2.01,7.3
6/8/2024 14:15,3277,825,0,28.4,0.93,96.9,0.238,1.44,346.6
6/8/2024 14:30,3278,819,0,28.7,0.96,96.9,0.243,1.68,11.9
6/8/2024 14:45,3279,798,0,29.1,1.02,96.9,0.254,2.23,0.4
6/8/2024 15:00,3280,742,0,29.1,1,96.9,0.252,1.83,14.4
6/8/2024 15:15,3281,659,0,29.2,0.99,96.9,0.245,1.77,16.1
6/8/2024 15:30,3282,608,0,29.3,0.96,96.9,0.236,1.22,299.8
6/8/2024 15:45,3283,569,0,29.4,0.98,96.9,0.239,1.26,22.3
6/8/2024 16:00,3284,340,0,28.9,0.99,96.9,0.25,1.51,52.5
6/8/2024 16:15,3285,282,0,28.7,0.97,96.9,0.248,1.32,41.4
6/8/2024 16:30,3286,292,0,28.6,0.98,96.8,0.251,1.35,49.3
6/8/2024 16:45,3287,238,0,28.6,0.98,96.8,0.25,1.49,32.9
6/8/2024 17:00,3288,269,0,28.5,1,96.8,0.258,1.57,37.3
6/8/2024 17:15,3289,366,0,28.5,1.02,96.8,0.26,1.39,22.8
6/8/2024 17:30,3290,583,0,29.5,1.03,96.8,0.251,1.14,14.5
6/8/2024 17:45,3291,397,0,29.4,1.08,96.8,0.261,1.37,4.9
6/8/2024 18:00,3292,271,0,29.2,1.08,96.8,0.267,1.43,1.6
6/8/2024 18:15,3293,350,0,29.2,1.03,96.8,0.254,1.07,2.5
6/8/2024 18:30,3294,356,0,29.2,1.05,96.8,0.259,1.16,36.6
6/8/2024 18:45,3295,346,0,29.3,1.04,96.7,0.256,1.19,54.5
6/8/2024 19:00,3296,274,0,29.3,1.05,96.7,0.258,1.34,54.6
6/8/2024 19:15,3297,140,0,28.7,1.09,96.7,0.275,1.41,55.1
6/8/2024 19:30,3298,150,0,28.4,1.16,96.7,0.301,1.05,29.3
6/8/2024 19:45,3299,162,0,28.4,1.22,96.7,0.316,1.09,42.1
6/8/2024 20:00,3300,114,0,28.3,1.31,96.7,0.341,0.73,36.5
6/8/2024 20:15,3301,81,0,28.1,1.23,96.7,0.323,0.62,58
6/8/2024 20:30,3302,52,0,27.9,1.09,96.7,0.29,0.73,68.2
6/8/2024 20:45,3303,17,0,26.9,1.15,96.7,0.324,0.96,79.5
6/8/2024 21:00,3304,9,0,26.2,1.1,96.7,0.322,0.99,81
6/8/2024 21:15,3305,2,0,25.3,1.15,96.7,0.356,0.99,92.8
6/8/2024 21:30,3306,0,0,23.7,1.18,96.7,0.408,0.71,98.3
6/8/2024 21:45,3307,0,0,23.8,1.16,96.7,0.396,1.21,78.7
6/8/2024 22:00,3308,0,0,21.4,1.22,96.7,0.485,1.42,100.3
6/8/2024 22:15,3309,0,0,21.3,1.2,96.7,0.478,1.56,92.1
6/8/2024 22:30,3310,0,0,19.8,1.21,96.7,0.53,1.29,138.9
6/8/2024 22:45,3311,0,0,18.6,1.23,96.7,0.573,1.13,113.6
6/8/2024 23:00,3312,0,0,17.8,1.21,96.7,0.597,1.11,145.4
6/8/2024 23:15,3313,0,0,17,1.23,96.7,0.635,0.78,154.5
6/8/2024 23:30,3314,0,0,16.2,1.25,96.7,0.679,0.92,168.9
6/8/2024 23:45,3315,0,0,15.8,1.24,96.7,0.694,0.83,166
6/9/2024 0:00,3316,0,0,14.9,1.21,96.7,0.719,0.91,180
6/9/2024 0:15,3317,0,0,14.6,1.21,96.7,0.727,0.92,160.7
6/9/2024 0:30,3318,0,0,13.3,1.19,96.7,0.775,1.21,187.5
6/9/2024 0:45,3319,0,0,14.8,1.15,96.8,0.687,1.65,344.3
6/9/2024 1:00,3320,0,0,16.8,1.16,96.8,0.609,1.01,34.4
6/9/2024 1:15,3321,0,0,17,1.14,96.8,0.591,0.53,138.8
6/9/2024 1:30,3322,0,0,14.7,1.19,96.8,0.71,0.84,172.8
6/9/2024 1:45,3323,0,0,15.9,1.17,96.8,0.651,0.6,118.2
6/9/2024 2:00,3324,0,0,17.4,1.16,96.8,0.583,0.4,88.3
6/9/2024 2:15,3325,0,0,17.5,1.24,96.8,0.617,0.75,45.1
6/9/2024 2:30,3326,0,0,17.8,1.26,96.8,0.621,1.43,60.6
6/9/2024 2:45,3327,0,0,17.2,1.27,96.8,0.645,0.86,32.7
6/9/2024 3:00,3328,0,0,17.4,1.25,96.8,0.63,1.54,56.6
6/9/2024 3:15,3329,0,0,17.5,1.24,96.8,0.617,1.7,66.7
6/9/2024 3:30,3330,0,0,17.3,1.23,96.8,0.625,1.85,66.5
6/9/2024 3:45,3331,0,0,17.6,1.23,96.8,0.61,2.12,70.3
6/9/2024 4:00,3332,0,0,17.5,1.22,96.8,0.611,2.19,72.9
6/9/2024 4:15,3333,0,0,17.3,1.22,96.8,0.616,2.1,76.4
6/9/2024 4:30,3334,0,0,16.9,1.22,96.8,0.635,2.01,73.2
6/9/2024 4:45,3335,0,0,16.4,1.22,96.8,0.654,1.8,64.6
6/9/2024 5:00,3336,0,0,16.6,1.21,96.8,0.642,1.75,69.6
6/9/2024 5:15,3337,1,0,16.3,1.21,96.8,0.653,1.53,66.2
6/9/2024 5:30,3338,8,0,15.9,1.21,96.8,0.667,1.53,71.6
6/9/2024 5:45,3339,23,0,14.7,1.2,96.8,0.716,1.06,143
6/9/2024 6:00,3340,52,0,14.3,1.22,96.8,0.745,0.92,129.5
6/9/2024 6:15,3341,67,0,15.2,1.25,96.8,0.725,1,135.3
6/9/2024 6:30,3342,57,0,15.5,1.3,96.8,0.738,0.51,150.6
6/9/2024 6:45,3343,49,0,15.4,1.34,96.8,0.771,0.61,221.4
6/9/2024 7:00,3344,55,0,15.2,1.36,96.9,0.788,0.48,236.9
6/9/2024 7:15,3345,86,0,15.8,1.35,96.9,0.757,0.42,109.6
6/9/2024 7:30,3346,85,0,16.4,1.38,96.9,0.741,0.61,274
6/9/2024 7:45,3347,126,0,17,1.42,96.9,0.734,0.97,337.1
6/9/2024 8:00,3348,156,0,18,1.41,96.9,0.684,1.13,8.1
6/9/2024 8:15,3349,159,0,18.7,1.44,96.9,0.668,1.72,14.5
6/9/2024 8:30,3350,173,0,19.3,1.45,96.9,0.647,1.44,4.9
6/9/2024 8:45,3351,251,0,19.7,1.46,96.9,0.639,1.22,344.5
6/9/2024 9:00,3352,273,0,20.7,1.45,96.9,0.594,1.65,353.1
6/9/2024 9:15,3353,294,0,21.2,1.47,96.9,0.588,2.07,343.9
6/9/2024 9:30,3354,372,0,21.5,1.53,96.9,0.599,2.17,325.7
6/9/2024 9:45,3355,356,0,21.6,1.54,96.9,0.595,2.05,340.1
6/9/2024 10:00,3356,380,0,22.1,1.55,96.9,0.578,2.14,326.1
6/9/2024 10:15,3357,301,0,22.3,1.35,96.9,0.502,1.92,342.2
6/9/2024 10:30,3358,390,0,22.6,1.34,96.9,0.491,2.42,337.3
6/9/2024 10:45,3359,287,0,22.4,1.34,97,0.496,2.28,345.3
6/9/2024 11:00,3360,299,0,22.4,1.36,97,0.502,1.89,347.9
6/9/2024 11:15,3361,358,0,22.8,1.35,97,0.487,1.56,2.1
6/9/2024 11:30,3362,351,0,23.3,1.43,97,0.501,2.2,360
6/9/2024 11:45,3363,223,0,23.6,1.44,97,0.491,1.92,348.2
6/9/2024 12:00,3364,126,0,23.2,1.49,97,0.522,1.65,355.8
6/9/2024 12:15,3365,135,0,22.3,1.6,97,0.594,1.32,341.1
6/9/2024 12:30,3366,181,0,21.8,1.68,97,0.645,0.81,274.6
6/9/2024 12:45,3367,111,0,21.9,1.69,97,0.647,0.96,279.3
6/9/2024 13:00,3368,121,0,21.6,1.68,97.1,0.652,1.34,344.7
6/9/2024 13:15,3369,173,0,21.4,1.77,97,0.697,1.35,105.7
6/9/2024 13:30,3370,281,0,21.6,1.7,97,0.662,1.64,167.3
6/9/2024 13:45,3371,328,0,22.2,1.58,97,0.593,1.52,169.3
6/9/2024 14:00,3372,416,0,22.3,1.64,97,0.611,1.77,233.1
6/9/2024 14:15,3373,441,0,22.7,1.63,97,0.593,2.24,268
6/9/2024 14:30,3374,369,0,22.8,1.56,97,0.561,2.35,261.2
6/9/2024 14:45,3375,392,0,23,1.54,97,0.551,2.21,240
6/9/2024 15:00,3376,425,0,23.4,1.54,97,0.536,2.18,257
6/9/2024 15:15,3377,475,0,24,1.54,97,0.515,1.74,231
6/9/2024 15:30,3378,444,0,24.3,1.52,97,0.505,1.47,240.6
6/9/2024 15:45,3379,494,0,24.6,1.55,97,0.501,2.06,265.8
6/9/2024 16:00,3380,468,0,24.6,1.69,97,0.549,2.31,282.7
6/9/2024 16:15,3381,493,0,24.7,1.7,97,0.548,1.98,284.7
6/9/2024 16:30,3382,561,0,24.9,1.67,96.9,0.53,1.97,276.4
6/9/2024 16:45,3383,377,0,25,1.66,96.9,0.521,1.83,274.8
6/9/2024 17:00,3384,472,0,25.1,1.63,96.9,0.515,1.6,291.1
6/9/2024 17:15,3385,588,0,25.8,1.63,96.9,0.492,1.47,298
6/9/2024 17:30,3386,498,0,26.1,1.63,96.9,0.481,1.11,289.4
6/9/2024 17:45,3387,450,0,26.1,1.66,96.9,0.487,1.76,306.5
6/9/2024 18:00,3388,410,0,26,1.64,96.9,0.488,1.96,293.4
6/9/2024 18:15,3389,372,0,26,1.58,96.9,0.468,1.9,282.1
6/9/2024 18:30,3390,330,0,25.8,1.56,96.9,0.471,2.48,281.1
6/9/2024 18:45,3391,289,0,25.8,1.5,96.9,0.449,2.66,282.5
6/9/2024 19:00,3392,252,0,25.6,1.53,96.9,0.466,2.55,297.4
6/9/2024 19:15,3393,212,0,25.5,1.53,96.9,0.471,2.23,287.6
6/9/2024 19:30,3394,173,0,25.3,1.5,96.9,0.464,2.18,286.5
6/9/2024 19:45,3395,138,0,24.9,1.5,96.9,0.476,2.3,275
6/9/2024 20:00,3396,106,0,24.4,1.5,96.9,0.492,1.94,273.8
6/9/2024 20:15,3397,76,0,23.8,1.52,96.9,0.514,1.41,273.5
6/9/2024 20:30,3398,50,0,23.3,1.54,96.9,0.538,0.96,263.8
6/9/2024 20:45,3399,29,0,21.8,1.55,96.9,0.594,0.7,195.2
6/9/2024 21:00,3400,12,0,21.3,1.5,96.9,0.594,0.45,172.1
6/9/2024 21:15,3401,3,0,20.7,1.48,96.9,0.607,0.63,150.2
6/9/2024 21:30,3402,0,0,20.1,1.46,96.9,0.619,0.84,151.6
6/9/2024 21:45,3403,0,0,19.7,1.42,97,0.621,0.51,166.8
6/9/2024 22:00,3404,0,0,19.5,1.43,97,0.631,1.18,50.9
6/9/2024 22:15,3405,0,0,20.2,1.4,97,0.593,1.27,56.6
6/9/2024 22:30,3406,0,0,19.8,1.4,97,0.604,1.21,35.9
6/9/2024 22:45,3407,0,0,18.6,1.37,97,0.636,0.93,345.9
6/9/2024 23:00,3408,0,0,19.2,1.32,97,0.592,1.24,21.4
6/9/2024 23:15,3409,0,0,18.9,1.26,97,0.58,1.83,359.1
6/9/2024 23:30,3410,0,0,18.5,1.24,97,0.58,1.42,351.7
6/9/2024 23:45,3411,0,0,17.5,1.21,97,0.603,1.57,4.6
6/10/2024 0:00,3412,0,0,17.6,1.19,97,0.593,2.37,360
6/10/2024 0:15,3413,0,0,17.4,1.2,97,0.605,2.44,5.9
6/10/2024 0:30,3414,0,0,17.5,1.21,97,0.608,2.41,9.9
6/10/2024 0:45,3415,0,0,17.4,1.25,97,0.632,2.36,12.5
6/10/2024 1:00,3416,0,0,16.8,1.28,97,0.672,2.01,31.4
6/10/2024 1:15,3417,0,0,16.6,1.31,97,0.697,2.52,60.3
6/10/2024 1:30,3418,0,0,16.2,1.33,97,0.721,2.47,66.2
6/10/2024 1:45,3419,0,0,15.9,1.32,97,0.734,2.52,62.6
6/10/2024 2:00,3420,0,0,15.4,1.31,97,0.746,1.91,45.9
6/10/2024 2:15,3421,0,0,15.4,1.31,97.1,0.752,1.81,46.8
6/10/2024 2:30,3422,0,0,15.1,1.32,97.1,0.769,1.14,37.1
6/10/2024 2:45,3423,0,0,13.5,1.27,97.1,0.821,0.9,149.8
6/10/2024 3:00,3424,0,0,13.7,1.27,97.1,0.808,0.82,107.6
6/10/2024 3:15,3425,0,0,12.8,1.25,97.2,0.848,1.46,238.1
6/10/2024 3:30,3426,0,0,13.2,1.25,97.2,0.832,0.8,231.1
6/10/2024 3:45,3427,0,0,13,1.25,97.2,0.834,0.8,319.7
6/10/2024 4:00,3428,0,0,13.4,1.26,97.2,0.82,1.22,4.6
6/10/2024 4:15,3429,0,0,12.7,1.26,97.2,0.859,0.87,294
6/10/2024 4:30,3430,0,0,12.5,1.23,97.2,0.853,1.34,338
6/10/2024 4:45,3431,0,0,12.5,1.23,97.2,0.846,0.99,312.4
6/10/2024 5:00,3432,0,0,12.5,1.2,97.2,0.828,0.94,324.1
6/10/2024 5:15,3433,1,0,12.7,1.19,97.3,0.814,1.05,323.7
6/10/2024 5:30,3434,5,0,12.6,1.19,97.3,0.811,1.14,333.5
6/10/2024 5:45,3435,15,0,12.8,1.2,97.3,0.81,1.31,348.6
6/10/2024 6:00,3436,29,0,13.2,1.23,97.3,0.809,1.46,338.7
6/10/2024 6:15,3437,46,0,13.8,1.26,97.3,0.797,1.13,322.4
6/10/2024 6:30,3438,65,0,14.5,1.3,97.3,0.792,1.21,343.2
6/10/2024 6:45,3439,86,0,15,1.35,97.3,0.79,1.34,328.2
6/10/2024 7:00,3440,111,0,15.6,1.37,97.3,0.772,1.37,316.5
6/10/2024 7:15,3441,140,0,16.4,1.37,97.3,0.736,2.57,343.9
6/10/2024 7:30,3442,172,0,17.1,1.38,97.3,0.706,2.12,329.8
6/10/2024 7:45,3443,211,0,17.5,1.39,97.3,0.696,2.02,332.5
6/10/2024 8:00,3444,242,0,18,1.38,97.3,0.669,2.47,335.9
6/10/2024 8:15,3445,109,0,17.8,1.39,97.4,0.681,1.59,319.2
6/10/2024 8:30,3446,305,0,18.2,1.38,97.3,0.66,1.65,339.9
6/10/2024 8:45,3447,351,0,18.9,1.4,97.3,0.64,1.63,332.6
6/10/2024 9:00,3448,375,0,19.7,1.42,97.4,0.623,2.04,344.3
6/10/2024 9:15,3449,413,0,20,1.43,97.4,0.61,2.02,332.4
6/10/2024 9:30,3450,459,0,20.5,1.43,97.4,0.599,2.15,299.3
6/10/2024 9:45,3451,471,0,20.6,1.44,97.4,0.593,2.29,293.3
6/10/2024 10:00,3452,508,0,21.3,1.45,97.4,0.574,2.55,281.9
6/10/2024 10:15,3453,551,0,22,1.41,97.4,0.538,2.77,303.8
6/10/2024 10:30,3454,538,0,22.1,1.42,97.4,0.535,2.71,306.4
6/10/2024 10:45,3455,614,0,22.2,1.43,97.4,0.535,2.76,285.5
6/10/2024 11:00,3456,619,0,22.6,1.42,97.4,0.524,3.03,296.8
6/10/2024 11:15,3457,670,0,23.1,1.4,97.4,0.496,2.93,309.4
6/10/2024 11:30,3458,693,0,23.5,1.39,97.4,0.478,3.12,298.6
6/10/2024 11:45,3459,713,0,24.4,1.36,97.4,0.453,3.66,312.6
6/10/2024 12:00,3460,737,0,24.9,1.3,97.3,0.412,3.53,310.9
6/10/2024 12:15,3461,756,0,24.9,1.26,97.3,0.399,3.74,289.1
6/10/2024 12:30,3462,769,0,25.1,1.3,97.3,0.411,3.62,290.1
6/10/2024 12:45,3463,782,0,25.2,1.3,97.3,0.408,3.79,297
6/10/2024 13:00,3464,794,0,25.4,1.3,97.3,0.404,3.58,297.9
6/10/2024 13:15,3465,801,0,25.3,1.3,97.3,0.405,3.42,295
6/10/2024 13:30,3466,804,0,25.5,1.36,97.3,0.419,3.56,288.9
6/10/2024 13:45,3467,805,0,25.7,1.41,97.3,0.429,3.56,289.8
6/10/2024 14:00,3468,803,0,25.8,1.42,97.3,0.424,4.11,286.9
6/10/2024 14:15,3469,796,0,25.9,1.43,97.3,0.429,4.29,280
6/10/2024 14:30,3470,790,0,26,1.4,97.3,0.421,4.63,278.6
6/10/2024 14:45,3471,781,0,26.1,1.35,97.3,0.4,4.36,276.1
6/10/2024 15:00,3472,768,0,26.3,1.32,97.2,0.387,4.52,277
6/10/2024 15:15,3473,752,0,26.4,1.31,97.2,0.381,4.03,273.4
6/10/2024 15:30,3474,734,0,26.6,1.28,97.2,0.369,4,274.5
6/10/2024 15:45,3475,714,0,26.8,1.26,97.2,0.356,3.82,275.7
6/10/2024 16:00,3476,692,0,27.1,1.22,97.2,0.342,3.75,278.7
6/10/2024 16:15,3477,666,0,27.2,1.22,97.2,0.34,3.59,280.1
6/10/2024 16:30,3478,634,0,27.4,1.25,97.1,0.344,3.56,272.6
6/10/2024 16:45,3479,603,0,27.4,1.23,97.1,0.338,3.69,275.1
6/10/2024 17:00,3480,572,0,27.3,1.21,97.1,0.334,3.49,275.2
6/10/2024 17:15,3481,536,0,27.4,1.2,97.1,0.329,3.51,277.2
6/10/2024 17:30,3482,467,0,27.5,1.22,97.1,0.332,3.07,275.7
