date,pr,rmax,rmin,srad,tmin,tmax,ws,tavg,gdd,cgdd,ravg,trials,plant,year,location,env_abbr,gps_location
2024-08-30,0.0,60.900000000000006,11.600000000000001,264.3,9.550000000000011,32.35000000000002,0.7000000000000001,20.950000000000017,20.950000000000017,3140.1500000000037,36.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-31,0.0,49.300000000000004,7.0,262.5,11.350000000000023,35.450000000000045,1.7000000000000002,23.400000000000034,23.400000000000034,3163.550000000004,28.150000000000002,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-01,0.0,47.7,7.0,249.3,12.75,36.55000000000001,2.3000000000000003,24.650000000000006,24.650000000000006,3188.200000000004,27.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-02,0.0,42.400000000000006,10.200000000000001,216.9,16.05000000000001,33.650000000000034,2.3000000000000003,24.850000000000023,24.850000000000023,3213.050000000004,26.300000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-03,0.0,72.0,24.6,240.0,13.150000000000034,28.75,2.6,20.950000000000017,20.950000000000017,3234.0000000000036,48.3,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-04,0.0,76.10000000000001,17.8,239.9,12.150000000000034,33.150000000000034,1.9000000000000001,22.650000000000034,22.650000000000034,3256.6500000000037,46.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-05,0.0,60.300000000000004,13.8,239.70000000000002,14.75,35.25,2.5,25.0,25.0,3281.6500000000037,37.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-06,0.0,51.1,10.4,238.0,14.650000000000034,35.450000000000045,2.2,25.05000000000004,25.05000000000004,3306.700000000004,30.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-07,0.0,45.1,9.4,236.8,14.75,34.450000000000045,3.4000000000000004,24.600000000000023,24.600000000000023,3331.300000000004,27.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-08,0.0,43.0,11.4,201.3,14.850000000000023,31.25,2.7,23.05000000000001,23.05000000000001,3354.350000000004,27.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-09,0.0,57.800000000000004,17.1,229.60000000000002,14.050000000000011,30.75,3.3000000000000003,22.400000000000006,22.400000000000006,3376.750000000004,37.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-10,0.0,59.300000000000004,18.900000000000002,224.10000000000002,12.850000000000023,28.55000000000001,2.7,20.700000000000017,20.700000000000017,3397.450000000004,39.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-11,0.7000000000000001,84.7,37.800000000000004,118.0,11.25,23.350000000000023,3.6,17.30000000000001,17.30000000000001,3414.750000000004,61.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-12,0.0,83.60000000000001,36.2,215.3,11.650000000000034,24.150000000000034,3.9000000000000004,17.900000000000034,17.900000000000034,3432.650000000004,59.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-13,0.0,75.60000000000001,32.1,218.0,11.75,24.25,2.9000000000000004,18.0,18.0,3450.650000000004,53.85000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-14,0.30000000000000004,80.9,27.5,196.20000000000002,9.850000000000023,25.55000000000001,2.6,17.700000000000017,17.700000000000017,3468.350000000004,54.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-15,0.0,87.60000000000001,38.5,147.9,8.950000000000045,21.150000000000034,2.0,15.05000000000004,15.05000000000004,3483.400000000004,63.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-16,0.0,96.9,27.3,195.10000000000002,7.650000000000034,26.350000000000023,1.8,17.00000000000003,17.00000000000003,3500.400000000004,62.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-17,0.0,100.0,32.300000000000004,191.9,6.850000000000023,24.25,2.5,15.550000000000011,15.550000000000011,3515.9500000000044,66.15,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-18,0.0,93.2,32.2,207.4,9.350000000000023,25.25,2.7,17.30000000000001,17.30000000000001,3533.2500000000045,62.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-19,0.0,87.4,27.8,199.70000000000002,8.75,25.55000000000001,3.2,17.150000000000006,17.150000000000006,3550.4000000000046,57.6,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-20,0.0,81.5,23.1,205.4,5.9500000000000455,23.75,2.9000000000000004,14.850000000000023,14.850000000000023,3565.2500000000045,52.3,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-21,0.0,68.9,17.8,201.4,5.350000000000023,23.650000000000034,1.8,14.500000000000028,14.500000000000028,3579.7500000000045,43.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-22,0.0,59.2,15.100000000000001,198.9,7.9500000000000455,25.950000000000045,2.1,16.950000000000045,16.950000000000045,3596.7000000000044,37.150000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-23,0.0,81.10000000000001,26.400000000000002,176.20000000000002,11.25,27.75,2.0,19.5,19.5,3616.2000000000044,53.75000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-24,0.0,85.60000000000001,25.200000000000003,189.4,13.150000000000034,31.55000000000001,1.5,22.350000000000023,22.350000000000023,3638.5500000000043,55.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-25,0.0,100.0,24.1,150.4,8.550000000000011,30.25,5.5,19.400000000000006,19.400000000000006,3657.9500000000044,62.05,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-26,0.0,85.2,32.2,168.8,7.150000000000034,21.25,3.5,14.200000000000017,14.200000000000017,3672.150000000004,58.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-27,0.0,87.30000000000001,24.5,186.3,7.550000000000011,25.950000000000045,2.8000000000000003,16.75000000000003,16.75000000000003,3688.900000000004,55.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-28,0.0,90.7,27.0,184.9,8.450000000000045,26.25,2.5,17.350000000000023,17.350000000000023,3706.250000000004,58.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-29,0.0,96.0,27.700000000000003,190.10000000000002,2.0500000000000114,19.650000000000034,5.0,10.850000000000023,10.850000000000023,3717.100000000004,61.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-09-30,0.0,70.5,14.0,183.60000000000002,0.4500000000000455,19.350000000000023,1.2000000000000002,9.900000000000034,9.900000000000034,3727.000000000004,42.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-01,0.0,59.5,10.3,179.4,3.150000000000034,22.55000000000001,2.2,12.850000000000023,12.850000000000023,3739.850000000004,34.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-02,0.0,68.60000000000001,15.600000000000001,181.20000000000002,2.8500000000000227,20.450000000000045,3.5,11.650000000000034,11.650000000000034,3751.500000000004,42.10000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-03,0.0,76.60000000000001,14.700000000000001,177.0,0.75,20.55000000000001,1.9000000000000001,10.650000000000006,10.650000000000006,3762.150000000004,45.650000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-04,0.0,83.5,27.1,104.5,2.75,17.150000000000034,3.2,9.950000000000017,9.950000000000017,3772.100000000004,55.3,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-05,0.0,90.9,26.1,153.70000000000002,3.8500000000000227,20.25,1.9000000000000001,12.050000000000011,12.050000000000011,3784.150000000004,58.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-06,0.0,73.4,19.1,170.70000000000002,4.75,21.450000000000045,1.3,13.100000000000023,13.100000000000023,3797.250000000004,46.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-07,0.0,72.60000000000001,15.8,168.0,5.550000000000011,24.350000000000023,0.8,14.950000000000017,14.950000000000017,3812.200000000004,44.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-08,0.0,75.0,18.7,149.9,7.350000000000023,24.950000000000045,2.0,16.150000000000034,16.150000000000034,3828.350000000004,46.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-09,0.0,100.0,32.1,122.10000000000001,4.350000000000023,20.950000000000045,3.4000000000000004,12.650000000000034,12.650000000000034,3841.000000000004,66.05,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-10,0.0,88.9,23.200000000000003,164.70000000000002,2.0500000000000114,19.350000000000023,1.9000000000000001,10.700000000000017,10.700000000000017,3851.700000000004,56.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-11,0.0,69.4,19.5,122.10000000000001,3.0500000000000114,18.350000000000023,2.0,10.700000000000017,10.700000000000017,3862.4000000000037,44.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-12,0.0,73.5,16.3,146.5,5.350000000000023,23.950000000000045,2.6,14.650000000000034,14.650000000000034,3877.050000000004,44.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-13,0.0,84.4,21.6,152.9,4.75,22.350000000000023,0.8,13.550000000000011,13.550000000000011,3890.600000000004,53.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-14,0.0,89.60000000000001,23.8,149.1,5.850000000000023,23.450000000000045,2.5,14.650000000000034,14.650000000000034,3905.250000000004,56.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-15,0.6000000000000001,91.30000000000001,34.800000000000004,139.4,9.050000000000011,22.350000000000023,3.0,15.700000000000017,15.700000000000017,3920.950000000004,63.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-16,0.4,100.0,39.6,108.80000000000001,4.4500000000000455,17.650000000000034,4.5,11.05000000000004,11.05000000000004,3932.000000000004,69.8,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-17,0.0,94.2,30.400000000000002,118.7,0.35000000000002274,15.050000000000011,3.1,7.700000000000017,7.700000000000017,3939.700000000004,62.300000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-18,0.0,89.10000000000001,32.4,97.30000000000001,0.35000000000002274,13.350000000000023,3.3000000000000003,6.850000000000023,6.850000000000023,3946.550000000004,60.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-19,0.0,78.80000000000001,35.300000000000004,71.10000000000001,9.350000000000023,19.950000000000045,4.4,14.650000000000034,14.650000000000034,3961.200000000004,57.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-20,3.2,83.2,26.0,127.60000000000001,8.650000000000034,24.150000000000034,4.2,16.400000000000034,16.400000000000034,3977.600000000004,54.6,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-21,0.0,100.0,57.300000000000004,106.9,2.5500000000000114,16.05000000000001,3.9000000000000004,9.300000000000011,9.300000000000011,3986.900000000004,78.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-22,0.0,100.0,36.7,137.0,0.25,14.550000000000011,2.0,7.400000000000006,7.400000000000006,3994.3000000000043,68.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-23,0.0,97.80000000000001,39.5,135.5,-1.0499999999999545,10.850000000000023,2.1,4.900000000000034,4.900000000000034,3999.2000000000044,68.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-24,0.0,92.9,34.2,131.9,-0.8499999999999659,12.050000000000011,2.1,5.600000000000023,5.600000000000023,4004.8000000000043,63.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-25,0.0,79.80000000000001,27.400000000000002,111.4,1.3500000000000227,14.75,2.3000000000000003,8.050000000000011,8.050000000000011,4012.8500000000045,53.60000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-26,1.5,88.2,23.5,115.10000000000001,2.75,19.850000000000023,2.1,11.300000000000011,11.300000000000011,4024.1500000000046,55.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-27,0.0,100.0,44.400000000000006,83.30000000000001,3.650000000000034,16.150000000000034,5.4,9.900000000000034,9.900000000000034,4034.0500000000047,72.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-28,0.0,100.0,40.6,69.0,-0.049999999999954525,13.450000000000045,4.0,6.7000000000000455,6.7000000000000455,4040.7500000000045,70.3,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-29,0.0,100.0,40.1,119.9,-1.4499999999999886,12.75,2.2,5.650000000000006,5.650000000000006,4046.4000000000046,70.05,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-30,1.6,100.0,51.0,102.30000000000001,0.05000000000001137,9.650000000000034,2.7,4.850000000000023,4.850000000000023,4051.2500000000045,75.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-10-31,3.8000000000000003,93.30000000000001,58.800000000000004,73.8,3.3500000000000227,9.850000000000023,3.1,6.600000000000023,6.600000000000023,4057.8500000000045,76.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-01,6.2,89.80000000000001,76.10000000000001,43.2,6.9500000000000455,9.550000000000011,3.0,8.250000000000028,8.250000000000028,4066.1000000000045,82.95000000000002,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-02,0.0,100.0,51.800000000000004,47.5,1.3500000000000227,13.450000000000045,3.9000000000000004,7.400000000000034,7.400000000000034,4073.5000000000045,75.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-03,0.0,100.0,40.7,87.60000000000001,0.35000000000002274,13.850000000000023,2.7,7.100000000000023,7.100000000000023,4080.6000000000045,70.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-04,1.4000000000000001,88.4,43.2,49.1,3.650000000000034,13.350000000000023,5.4,8.500000000000028,8.500000000000028,4089.1000000000045,65.80000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-05,0.0,95.0,31.700000000000003,98.7,-2.25,11.950000000000045,2.7,4.850000000000023,4.850000000000023,4093.9500000000044,63.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-06,0.0,83.0,29.700000000000003,93.2,-2.1499999999999773,10.75,1.2000000000000002,4.300000000000011,4.300000000000011,4098.250000000005,56.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-07,0.0,84.4,32.300000000000004,93.30000000000001,-1.6499999999999773,10.550000000000011,0.9,4.450000000000017,4.450000000000017,4102.700000000004,58.35000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-08,0.0,86.30000000000001,35.6,86.4,-1.4499999999999886,9.950000000000045,0.5,4.250000000000028,4.250000000000028,4106.950000000004,60.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-09,0.8,88.7,45.800000000000004,65.7,-0.049999999999954525,8.75,0.7000000000000001,4.350000000000023,4.350000000000023,4111.300000000005,67.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-10,0.4,80.5,57.5,52.7,4.4500000000000455,9.050000000000011,1.2000000000000002,6.750000000000028,6.750000000000028,4118.050000000005,69.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-11,0.0,86.7,44.1,77.10000000000001,3.25,12.350000000000023,3.5,7.800000000000011,7.800000000000011,4125.850000000005,65.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-12,5.6000000000000005,80.30000000000001,37.2,80.9,3.4500000000000455,13.550000000000011,4.4,8.500000000000028,8.500000000000028,4134.350000000005,58.75000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-13,8.8,90.7,78.7,35.300000000000004,6.550000000000011,8.850000000000023,3.9000000000000004,7.700000000000017,7.700000000000017,4142.050000000005,84.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-14,0.0,100.0,53.2,79.60000000000001,0.75,12.25,4.1000000000000005,6.5,6.5,4148.550000000005,76.6,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-15,0.0,99.2,43.5,76.80000000000001,-0.75,10.350000000000023,2.7,4.800000000000011,4.800000000000011,4153.350000000005,71.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-16,0.7000000000000001,95.60000000000001,54.2,69.60000000000001,-1.849999999999966,5.850000000000023,3.0,2.0000000000000284,2.0000000000000284,4155.350000000005,74.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-17,1.3,100.0,54.800000000000004,46.400000000000006,0.35000000000002274,12.450000000000045,4.800000000000001,6.400000000000034,6.400000000000034,4161.750000000005,77.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-18,0.0,100.0,52.1,77.80000000000001,-1.5499999999999545,7.550000000000011,4.1000000000000005,3.0000000000000284,3.0000000000000284,4164.750000000005,76.05,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-19,11.700000000000001,83.2,50.6,56.0,-0.049999999999954525,6.550000000000011,2.8000000000000003,3.2500000000000284,3.2500000000000284,4168.000000000005,66.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-20,3.4000000000000004,98.0,63.6,37.0,2.75,8.950000000000045,2.7,5.850000000000023,5.850000000000023,4173.850000000005,80.8,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-21,13.100000000000001,100.0,82.10000000000001,26.700000000000003,2.9500000000000455,7.25,1.3,5.100000000000023,5.100000000000023,4178.950000000005,91.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-22,6.5,95.5,74.4,30.6,4.75,8.550000000000011,1.7000000000000002,6.650000000000006,6.650000000000006,4185.600000000005,84.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-23,0.4,100.0,75.4,55.7,0.35000000000002274,7.9500000000000455,2.0,4.150000000000034,4.150000000000034,4189.750000000005,87.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-24,2.3000000000000003,100.0,69.8,46.800000000000004,-0.14999999999997726,5.650000000000034,2.0,2.7500000000000284,2.7500000000000284,4192.500000000005,84.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-25,0.0,97.9,58.900000000000006,41.5,0.4500000000000455,7.550000000000011,1.3,4.000000000000028,4.000000000000028,4196.500000000005,78.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-26,0.0,100.0,57.5,71.9,-1.25,6.650000000000034,2.0,2.700000000000017,2.700000000000017,4199.200000000004,78.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-27,0.0,93.9,73.0,70.0,-1.5499999999999545,2.150000000000034,1.6,0.3000000000000398,0.3000000000000398,4199.500000000005,83.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-28,0.0,86.7,79.60000000000001,71.60000000000001,-1.5499999999999545,-0.049999999999954525,0.6000000000000001,-0.7999999999999545,0.0,4199.500000000005,83.15,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-29,0.0,81.10000000000001,73.8,69.7,-1.0499999999999545,0.4500000000000455,0.5,-0.2999999999999545,0.0,4199.500000000005,77.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-11-30,0.0,83.9,79.30000000000001,41.2,-0.8499999999999659,1.0500000000000114,0.6000000000000001,0.10000000000002274,0.10000000000002274,4199.600000000005,81.60000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-01,0.0,77.80000000000001,70.0,65.8,-0.049999999999954525,2.4500000000000455,1.6,1.2000000000000455,1.2000000000000455,4200.800000000005,73.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-02,0.0,72.10000000000001,70.10000000000001,67.5,-0.14999999999997726,1.25,0.7000000000000001,0.5500000000000114,0.5500000000000114,4201.350000000005,71.10000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-03,0.0,68.8,68.7,66.4,-0.25,0.75,1.0,0.25,0.25,4201.600000000005,68.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-04,0.0,67.8,67.8,65.5,-0.8499999999999659,-0.049999999999954525,0.8,-0.4499999999999602,0.0,4201.600000000005,67.8,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-05,0.0,65.7,65.4,65.0,-0.9499999999999886,0.05000000000001137,0.8,-0.44999999999998863,0.0,4201.600000000005,65.55000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-06,0.0,71.7,70.3,46.800000000000004,-1.5499999999999545,-0.25,0.7000000000000001,-0.8999999999999773,0.0,4201.600000000005,71.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-07,1.5,91.80000000000001,80.9,23.0,-1.849999999999966,1.0500000000000114,1.6,-0.39999999999997726,0.0,4201.600000000005,86.35000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-08,0.0,98.4,52.800000000000004,22.400000000000002,-3.349999999999966,6.150000000000034,2.6,1.400000000000034,1.400000000000034,4203.000000000005,75.60000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-09,0.0,95.10000000000001,61.800000000000004,63.400000000000006,-3.849999999999966,3.0500000000000114,0.9,-0.39999999999997726,0.0,4203.000000000005,78.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-10,0.0,73.9,73.60000000000001,63.0,-1.349999999999966,-0.25,1.0,-0.799999999999983,0.0,4203.000000000005,73.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-11,0.0,78.9,78.9,59.0,-1.0499999999999545,-0.25,1.2000000000000002,-0.6499999999999773,0.0,4203.000000000005,78.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-12,0.8,83.4,64.8,26.900000000000002,-0.8499999999999659,3.650000000000034,1.3,1.400000000000034,1.400000000000034,4204.400000000004,74.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-13,5.0,88.10000000000001,72.4,40.6,-0.049999999999954525,3.75,1.4000000000000001,1.8500000000000227,1.8500000000000227,4206.250000000005,80.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-14,0.0,95.0,56.300000000000004,48.300000000000004,-0.049999999999954525,8.25,1.8,4.100000000000023,4.100000000000023,4210.350000000005,75.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-15,0.8,88.5,54.5,50.6,-0.3499999999999659,7.350000000000023,2.9000000000000004,3.5000000000000284,3.5000000000000284,4213.850000000005,71.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-16,3.2,84.2,79.10000000000001,28.400000000000002,0.35000000000002274,2.3500000000000227,1.4000000000000001,1.3500000000000227,1.3500000000000227,4215.200000000005,81.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-17,8.3,86.80000000000001,69.3,23.900000000000002,0.9500000000000455,5.150000000000034,1.2000000000000002,3.05000000000004,3.05000000000004,4218.2500000000055,78.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-18,0.0,100.0,52.5,53.1,1.150000000000034,11.650000000000034,4.2,6.400000000000034,6.400000000000034,4224.650000000005,76.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-19,0.0,98.30000000000001,62.900000000000006,35.4,-0.14999999999997726,7.150000000000034,1.5,3.5000000000000284,3.5000000000000284,4228.150000000005,80.60000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-20,0.6000000000000001,100.0,67.8,43.5,-0.9499999999999886,5.550000000000011,1.2000000000000002,2.3000000000000114,2.3000000000000114,4230.450000000005,83.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-21,3.1,98.7,80.0,26.1,-0.44999999999998863,3.650000000000034,1.9000000000000001,1.6000000000000227,1.6000000000000227,4232.050000000006,89.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-22,3.1,100.0,84.10000000000001,29.700000000000003,0.35000000000002274,4.4500000000000455,1.7000000000000002,2.400000000000034,2.400000000000034,4234.450000000005,92.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-23,8.1,96.9,72.10000000000001,59.5,2.4500000000000455,7.75,2.3000000000000003,5.100000000000023,5.100000000000023,4239.550000000006,84.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-24,3.0,100.0,84.7,43.6,-0.5499999999999545,6.350000000000023,2.1,2.900000000000034,2.900000000000034,4242.450000000005,92.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-25,16.8,100.0,69.8,47.1,-0.3499999999999659,5.9500000000000455,2.4000000000000004,2.80000000000004,2.80000000000004,4245.2500000000055,84.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-26,2.4000000000000004,90.80000000000001,54.7,42.400000000000006,3.150000000000034,11.350000000000023,5.7,7.250000000000028,7.250000000000028,4252.5000000000055,72.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-27,2.2,84.60000000000001,74.4,21.0,3.5500000000000114,6.4500000000000455,2.2,5.000000000000028,5.000000000000028,4257.5000000000055,79.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-12-28,4.9,78.5,51.0,60.0,4.150000000000034,11.150000000000034,4.3,7.650000000000034,7.650000000000034,4265.150000000005,64.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
